GENE_ID,HIGH,LOW,MODERATE,MODIFIER,MODERATE_ratio_control,HIGH_ratio_control,LOW_ratio_control,MODIFIER_ratio_control
ENSG00000153774,0,0,2,3,0.4,0.0,0.0,0.6
ENSG00000153815,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000153823,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000153933,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000153936,0,3,0,0,0.0,0.0,1.0,0.0
ENSG00000153944,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000153975,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000154040,0,0,4,11,0.27,0.0,0.0,0.73
ENSG00000154099,0,1,4,8,0.31,0.0,0.08,0.62
ENSG00000154124,0,0,2,1,0.67,0.0,0.0,0.33
ENSG00000154153,0,2,0,2,0.0,0.0,0.5,0.5
ENSG00000154319,0,0,3,2,0.6,0.0,0.0,0.4
ENSG00000154328,0,0,4,3,0.57,0.0,0.0,0.43
ENSG00000154342,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000154548,0,0,1,10,0.09,0.0,0.0,0.91
ENSG00000154678,0,0,5,3,0.62,0.0,0.0,0.38
ENSG00000154710,0,8,0,6,0.0,0.0,0.57,0.43
ENSG00000154734,0,0,2,10,0.17,0.0,0.0,0.83
ENSG00000154760,6,0,0,5,0.0,0.55,0.0,0.45
ENSG00000154803,0,0,1,5,0.17,0.0,0.0,0.83
ENSG00000154832,0,0,0,34,0.0,0.0,0.0,1.0
ENSG00000154845,2,0,0,23,0.0,0.08,0.0,0.92
ENSG00000154889,14,0,0,11,0.0,0.56,0.0,0.44
ENSG00000154978,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000155011,0,1,3,4,0.38,0.0,0.12,0.5
ENSG00000155052,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000155066,0,0,6,43,0.12,0.0,0.0,0.88
ENSG00000155099,0,2,0,3,0.0,0.0,0.4,0.6
ENSG00000155100,0,0,4,4,0.5,0.0,0.0,0.5
ENSG00000155158,0,0,10,13,0.43,0.0,0.0,0.57
ENSG00000155189,0,1,0,3,0.0,0.0,0.25,0.75
ENSG00000155252,0,2,0,3,0.0,0.0,0.4,0.6
ENSG00000155275,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000155304,0,0,2,4,0.33,0.0,0.0,0.67
ENSG00000155329,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000155380,0,0,12,2,0.86,0.0,0.0,0.14
ENSG00000155438,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000155506,0,4,4,26,0.12,0.0,0.12,0.76
ENSG00000155621,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000155636,1,0,0,5,0.0,0.17,0.0,0.83
ENSG00000155659,0,0,4,0,1.0,0.0,0.0,0.0
ENSG00000155660,0,1,0,1,0.0,0.0,0.5,0.5
ENSG00000155749,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000155792,0,2,4,5,0.36,0.0,0.18,0.45
ENSG00000155827,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000155833,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000155858,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000155875,1,2,2,9,0.14,0.07,0.14,0.64
ENSG00000155893,0,0,6,4,0.6,0.0,0.0,0.4
ENSG00000155966,0,4,0,0,0.0,0.0,1.0,0.0
ENSG00000156140,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000156171,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000156398,0,0,8,5,0.62,0.0,0.0,0.38
ENSG00000156500,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000156599,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000156697,0,0,5,7,0.42,0.0,0.0,0.58
ENSG00000156735,0,0,2,1,0.67,0.0,0.0,0.33
ENSG00000156795,0,0,1,8,0.11,0.0,0.0,0.89
ENSG00000156802,0,2,0,2,0.0,0.0,0.5,0.5
ENSG00000156853,0,0,1,5,0.17,0.0,0.0,0.83
ENSG00000156858,0,2,0,11,0.0,0.0,0.15,0.85
ENSG00000156860,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000156873,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000156970,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000156990,0,0,0,17,0.0,0.0,0.0,1.0
ENSG00000157036,0,10,0,24,0.0,0.0,0.29,0.71
ENSG00000157045,0,1,3,11,0.2,0.0,0.07,0.73
ENSG00000157060,0,1,0,5,0.0,0.0,0.17,0.83
ENSG00000157064,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000157077,0,0,3,1,0.75,0.0,0.0,0.25
ENSG00000157107,0,3,3,7,0.23,0.0,0.23,0.54
ENSG00000157168,0,10,8,14,0.25,0.0,0.31,0.44
ENSG00000157184,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000157404,0,2,0,4,0.0,0.0,0.33,0.67
ENSG00000157500,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000157540,0,0,12,2,0.86,0.0,0.0,0.14
ENSG00000157551,0,5,0,14,0.0,0.0,0.26,0.74
ENSG00000157554,0,13,0,2,0.0,0.0,0.87,0.13
ENSG00000157578,11,0,0,8,0.0,0.58,0.0,0.42
ENSG00000157613,0,3,0,2,0.0,0.0,0.6,0.4
ENSG00000157653,2,0,0,1,0.0,0.67,0.0,0.33
ENSG00000157851,0,4,0,2,0.0,0.0,0.67,0.33
ENSG00000157870,0,0,0,15,0.0,0.0,0.0,1.0
ENSG00000157895,3,1,3,3,0.3,0.3,0.1,0.3
ENSG00000157954,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000157978,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000157985,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000158023,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000158122,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000158161,0,6,9,16,0.29,0.0,0.19,0.52
ENSG00000158290,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000158315,0,1,0,8,0.0,0.0,0.11,0.89
ENSG00000158373,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000158417,1,0,1,5,0.14,0.14,0.0,0.71
ENSG00000158427,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000158457,0,1,0,2,0.0,0.0,0.33,0.67
ENSG00000158480,0,3,0,0,0.0,0.0,1.0,0.0
ENSG00000158485,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000158516,0,1,0,2,0.0,0.0,0.33,0.67
ENSG00000158526,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000158552,0,0,0,35,0.0,0.0,0.0,1.0
ENSG00000158571,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000158578,0,0,3,5,0.38,0.0,0.0,0.62
ENSG00000158604,2,0,0,3,0.0,0.4,0.0,0.6
ENSG00000158711,0,2,0,1,0.0,0.0,0.67,0.33
ENSG00000158717,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000158748,0,2,1,1,0.25,0.0,0.5,0.25
ENSG00000158856,0,0,14,43,0.25,0.0,0.0,0.75
ENSG00000158865,0,9,0,2,0.0,0.0,0.82,0.18
ENSG00000158869,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000158887,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000159023,0,9,0,17,0.0,0.0,0.35,0.65
ENSG00000159055,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000159063,0,0,0,27,0.0,0.0,0.0,1.0
ENSG00000159128,0,0,4,1,0.8,0.0,0.0,0.2
ENSG00000159199,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000159208,0,3,0,4,0.0,0.0,0.43,0.57
ENSG00000159214,0,4,0,7,0.0,0.0,0.36,0.64
ENSG00000159217,0,1,0,4,0.0,0.0,0.2,0.8
ENSG00000159352,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000159374,0,0,4,15,0.21,0.0,0.0,0.79
ENSG00000159403,0,0,0,39,0.0,0.0,0.0,1.0
ENSG00000159495,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000159592,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000159596,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000159648,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000159658,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000159714,0,2,0,9,0.0,0.0,0.18,0.82
ENSG00000159723,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000159905,0,4,0,0,0.0,0.0,1.0,0.0
ENSG00000160050,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000160051,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000160113,0,2,0,2,0.0,0.0,0.5,0.5
ENSG00000160181,0,1,0,5,0.0,0.0,0.17,0.83
ENSG00000160183,0,4,5,7,0.31,0.0,0.25,0.44
ENSG00000160191,11,0,0,41,0.0,0.21,0.0,0.79
ENSG00000160229,0,2,2,2,0.33,0.0,0.33,0.33
ENSG00000160255,0,0,12,10,0.55,0.0,0.0,0.45
ENSG00000160307,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000160339,0,0,1,3,0.25,0.0,0.0,0.75
ENSG00000160345,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000160401,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000160404,0,3,5,21,0.17,0.0,0.1,0.72
ENSG00000160471,0,5,0,18,0.0,0.0,0.22,0.78
ENSG00000160505,0,3,3,4,0.3,0.0,0.3,0.4
ENSG00000160588,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000160683,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000160691,0,0,16,8,0.67,0.0,0.0,0.33
ENSG00000160799,0,5,0,8,0.0,0.0,0.38,0.62
ENSG00000160818,0,0,5,12,0.29,0.0,0.0,0.71
ENSG00000160870,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000160877,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000160886,0,0,1,5,0.17,0.0,0.0,0.83
ENSG00000160908,0,1,0,6,0.0,0.0,0.14,0.86
ENSG00000160991,0,0,8,1,0.89,0.0,0.0,0.11
ENSG00000160999,0,0,3,0,1.0,0.0,0.0,0.0
ENSG00000161055,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000161057,0,0,3,9,0.25,0.0,0.0,0.75
ENSG00000161179,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000161180,0,2,0,1,0.0,0.0,0.67,0.33
ENSG00000161217,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000161243,0,0,3,10,0.23,0.0,0.0,0.77
ENSG00000161381,0,0,3,12,0.2,0.0,0.0,0.8
ENSG00000161558,0,0,5,1,0.83,0.0,0.0,0.17
ENSG00000161570,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000161609,0,0,2,3,0.4,0.0,0.0,0.6
ENSG00000161634,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000161640,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000161649,0,0,1,4,0.2,0.0,0.0,0.8
ENSG00000161692,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000161850,0,1,1,0,0.5,0.0,0.5,0.0
ENSG00000161904,0,9,0,4,0.0,0.0,0.69,0.31
ENSG00000162065,0,0,3,3,0.5,0.0,0.0,0.5
ENSG00000162073,0,3,9,18,0.3,0.0,0.1,0.6
ENSG00000162078,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000162129,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000162290,0,3,0,4,0.0,0.0,0.43,0.57
ENSG00000162300,0,0,3,11,0.21,0.0,0.0,0.79
ENSG00000162374,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000162378,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000162399,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000162419,0,0,3,1,0.75,0.0,0.0,0.25
ENSG00000162441,0,5,0,1,0.0,0.0,0.83,0.17
ENSG00000162493,0,0,4,6,0.4,0.0,0.0,0.6
ENSG00000162494,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000162552,0,2,0,0,0.0,0.0,1.0,0.0
ENSG00000162576,0,4,4,22,0.13,0.0,0.13,0.73
ENSG00000162594,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000162598,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000162600,0,4,0,7,0.0,0.0,0.36,0.64
ENSG00000162601,0,0,1,7,0.12,0.0,0.0,0.88
ENSG00000162604,0,0,1,8,0.11,0.0,0.0,0.89
ENSG00000162620,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000162621,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000162630,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000162669,0,0,4,2,0.67,0.0,0.0,0.33
ENSG00000162670,0,2,0,2,0.0,0.0,0.5,0.5
ENSG00000162692,0,0,8,1,0.89,0.0,0.0,0.11
ENSG00000162694,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000162695,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000162704,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000162723,0,0,1,3,0.25,0.0,0.0,0.75
ENSG00000162734,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000162736,0,0,0,47,0.0,0.0,0.0,1.0
ENSG00000162747,0,5,0,2,0.0,0.0,0.71,0.29
ENSG00000162761,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000162783,0,1,1,0,0.5,0.0,0.5,0.0
ENSG00000162813,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000162843,0,5,0,9,0.0,0.0,0.36,0.64
ENSG00000162873,0,0,6,19,0.24,0.0,0.0,0.76
ENSG00000162885,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000162888,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000162889,0,0,2,4,0.33,0.0,0.0,0.67
ENSG00000162891,0,0,3,0,1.0,0.0,0.0,0.0
ENSG00000162896,0,1,0,1,0.0,0.0,0.5,0.5
ENSG00000162897,0,3,1,10,0.07,0.0,0.21,0.71
ENSG00000162909,0,0,2,9,0.18,0.0,0.0,0.82
ENSG00000162913,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000162959,0,4,0,12,0.0,0.0,0.25,0.75
ENSG00000162971,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000162975,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000162980,0,4,0,0,0.0,0.0,1.0,0.0
ENSG00000162994,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000162998,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000163006,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000163012,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000163016,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000163067,0,0,5,0,1.0,0.0,0.0,0.0
ENSG00000163069,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000163075,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000163098,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000163132,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000163171,2,0,0,2,0.0,0.5,0.0,0.5
ENSG00000163191,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000163218,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000163220,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000163251,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000163291,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000163319,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000163348,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000163382,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000163389,1,0,0,3,0.0,0.25,0.0,0.75
ENSG00000163421,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000163492,0,4,3,2,0.33,0.0,0.44,0.22
ENSG00000163510,0,0,3,0,1.0,0.0,0.0,0.0
ENSG00000163517,0,0,0,19,0.0,0.0,0.0,1.0
ENSG00000163541,0,2,2,6,0.2,0.0,0.2,0.6
ENSG00000163545,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000163565,10,0,7,7,0.29,0.42,0.0,0.29
ENSG00000163590,0,0,3,1,0.75,0.0,0.0,0.25
ENSG00000163597,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000163599,0,0,3,2,0.6,0.0,0.0,0.4
ENSG00000163605,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000163618,0,0,5,10,0.33,0.0,0.0,0.67
ENSG00000163625,3,0,2,7,0.17,0.25,0.0,0.58
ENSG00000163636,0,0,0,17,0.0,0.0,0.0,1.0
ENSG00000163661,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000163714,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000163728,0,1,2,13,0.12,0.0,0.06,0.81
ENSG00000163736,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000163738,0,0,1,19,0.05,0.0,0.0,0.95
ENSG00000163762,0,3,0,1,0.0,0.0,0.75,0.25
ENSG00000163793,0,3,0,3,0.0,0.0,0.5,0.5
ENSG00000163806,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000163808,3,1,5,5,0.36,0.21,0.07,0.36
ENSG00000163811,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000163814,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000163823,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000163873,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000163874,0,1,0,2,0.0,0.0,0.33,0.67
ENSG00000163875,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000163877,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000163879,0,1,2,9,0.17,0.0,0.08,0.75
ENSG00000163882,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000163884,0,1,1,2,0.25,0.0,0.25,0.5
ENSG00000163898,0,0,3,4,0.43,0.0,0.0,0.57
ENSG00000163902,0,0,2,1,0.67,0.0,0.0,0.33
ENSG00000163904,0,7,0,5,0.0,0.0,0.58,0.42
ENSG00000163933,0,0,3,1,0.75,0.0,0.0,0.25
ENSG00000163935,0,4,0,0,0.0,0.0,1.0,0.0
ENSG00000163938,0,0,0,28,0.0,0.0,0.0,1.0
ENSG00000163958,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000163959,0,5,0,5,0.0,0.0,0.5,0.5
ENSG00000164010,0,0,2,3,0.4,0.0,0.0,0.6
ENSG00000164011,8,0,0,8,0.0,0.5,0.0,0.5
ENSG00000164038,0,1,1,6,0.12,0.0,0.12,0.75
ENSG00000164039,0,1,1,12,0.07,0.0,0.07,0.86
ENSG00000164045,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000164051,0,0,0,14,0.0,0.0,0.0,1.0
ENSG00000164066,0,0,1,4,0.2,0.0,0.0,0.8
ENSG00000164070,0,0,4,0,1.0,0.0,0.0,0.0
ENSG00000164077,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000164080,0,3,3,4,0.3,0.0,0.3,0.4
ENSG00000164087,0,3,6,0,0.67,0.0,0.33,0.0
ENSG00000164089,0,6,1,2,0.11,0.0,0.67,0.22
ENSG00000164096,0,0,4,0,1.0,0.0,0.0,0.0
ENSG00000164111,0,3,0,4,0.0,0.0,0.43,0.57
ENSG00000164114,0,0,5,1,0.83,0.0,0.0,0.17
ENSG00000164128,0,1,0,6,0.0,0.0,0.14,0.86
ENSG00000164151,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000164161,0,1,0,1,0.0,0.0,0.5,0.5
ENSG00000164168,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000164169,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000164209,0,0,2,4,0.33,0.0,0.0,0.67
ENSG00000164219,0,2,0,2,0.0,0.0,0.5,0.5
ENSG00000164251,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000164258,1,0,1,3,0.2,0.2,0.0,0.6
ENSG00000164329,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000164334,0,0,5,0,1.0,0.0,0.0,0.0
ENSG00000164344,0,0,3,2,0.6,0.0,0.0,0.4
ENSG00000164366,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000164399,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000164430,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000164434,0,2,0,0,0.0,0.0,1.0,0.0
ENSG00000164440,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000164442,0,3,3,0,0.5,0.0,0.5,0.0
ENSG00000164451,0,2,0,3,0.0,0.0,0.4,0.6
ENSG00000164520,0,0,2,4,0.33,0.0,0.0,0.67
ENSG00000164574,0,4,0,2,0.0,0.0,0.67,0.33
ENSG00000164591,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000164609,0,0,4,2,0.67,0.0,0.0,0.33
ENSG00000164627,0,0,6,0,1.0,0.0,0.0,0.0
ENSG00000164631,0,0,1,3,0.25,0.0,0.0,0.75
ENSG00000164669,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000164675,0,5,0,1,0.0,0.0,0.83,0.17
ENSG00000164684,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000164690,0,0,1,3,0.25,0.0,0.0,0.75
ENSG00000164708,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000164744,6,1,0,3,0.0,0.6,0.1,0.3
ENSG00000164758,0,0,1,6,0.14,0.0,0.0,0.86
ENSG00000164808,0,0,0,15,0.0,0.0,0.0,1.0
ENSG00000164815,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000164818,0,4,3,3,0.3,0.0,0.4,0.3
ENSG00000164821,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000164823,0,2,0,1,0.0,0.0,0.67,0.33
ENSG00000164893,0,0,5,4,0.56,0.0,0.0,0.44
ENSG00000164902,2,0,0,5,0.0,0.29,0.0,0.71
ENSG00000164924,0,0,0,21,0.0,0.0,0.0,1.0
ENSG00000164935,0,0,1,3,0.25,0.0,0.0,0.75
ENSG00000164961,0,3,0,2,0.0,0.0,0.6,0.4
ENSG00000164970,0,9,0,0,0.0,0.0,1.0,0.0
ENSG00000164972,0,5,0,2,0.0,0.0,0.71,0.29
ENSG00000165023,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000165059,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000165060,0,0,5,0,1.0,0.0,0.0,0.0
ENSG00000165066,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000165071,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000165076,0,3,1,0,0.25,0.0,0.75,0.0
ENSG00000165084,0,8,0,2,0.0,0.0,0.8,0.2
ENSG00000165097,0,0,2,8,0.2,0.0,0.0,0.8
ENSG00000165105,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000165125,0,1,1,14,0.06,0.0,0.06,0.88
ENSG00000165171,0,0,4,7,0.36,0.0,0.0,0.64
ENSG00000165182,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000165194,0,0,3,1,0.75,0.0,0.0,0.25
ENSG00000165240,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000165272,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000165288,0,0,2,4,0.33,0.0,0.0,0.67
ENSG00000165309,0,0,4,0,1.0,0.0,0.0,0.0
ENSG00000165434,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000165449,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000165501,0,0,1,4,0.2,0.0,0.0,0.8
ENSG00000165511,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000165512,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000165555,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000165572,0,2,0,0,0.0,0.0,1.0,0.0
ENSG00000165617,0,4,0,2,0.0,0.0,0.67,0.33
ENSG00000165623,2,0,0,0,0.0,1.0,0.0,0.0
ENSG00000165630,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000165633,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000165637,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000165644,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000165669,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000165685,0,4,0,1,0.0,0.0,0.8,0.2
ENSG00000165757,0,0,3,0,1.0,0.0,0.0,0.0
ENSG00000165762,0,2,0,0,0.0,0.0,1.0,0.0
ENSG00000165775,0,0,1,6,0.14,0.0,0.0,0.86
ENSG00000165795,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000165802,0,0,0,26,0.0,0.0,0.0,1.0
ENSG00000165806,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000165832,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000165863,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000165886,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000165895,0,2,0,0,0.0,0.0,1.0,0.0
ENSG00000165899,0,3,0,3,0.0,0.0,0.5,0.5
ENSG00000165914,0,0,4,5,0.44,0.0,0.0,0.56
ENSG00000165923,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000165929,0,0,4,1,0.8,0.0,0.0,0.2
ENSG00000165935,0,0,3,2,0.6,0.0,0.0,0.4
ENSG00000166002,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000166073,0,0,2,1,0.67,0.0,0.0,0.33
ENSG00000166140,0,0,0,16,0.0,0.0,0.0,1.0
ENSG00000166160,0,0,2,1,0.67,0.0,0.0,0.33
ENSG00000166166,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000166189,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000166233,0,3,0,5,0.0,0.0,0.38,0.62
ENSG00000166262,2,0,0,7,0.0,0.22,0.0,0.78
ENSG00000166272,0,2,0,0,0.0,0.0,1.0,0.0
ENSG00000166275,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000166289,0,0,4,0,1.0,0.0,0.0,0.0
ENSG00000166317,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000166348,0,0,7,15,0.32,0.0,0.0,0.68
ENSG00000166363,0,2,2,0,0.5,0.0,0.5,0.0
ENSG00000166391,0,2,2,2,0.33,0.0,0.33,0.33
ENSG00000166401,0,1,6,0,0.86,0.0,0.14,0.0
ENSG00000166405,0,0,12,10,0.55,0.0,0.0,0.45
ENSG00000166407,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000166426,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000166446,0,0,5,1,0.83,0.0,0.0,0.17
ENSG00000166523,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000166526,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000166558,0,0,2,1,0.67,0.0,0.0,0.33
ENSG00000166569,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000166598,0,1,0,6,0.0,0.0,0.14,0.86
ENSG00000166710,5,1,0,6,0.0,0.42,0.08,0.5
ENSG00000166716,0,2,0,1,0.0,0.0,0.67,0.33
ENSG00000166736,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000166747,0,16,6,5,0.22,0.0,0.59,0.19
ENSG00000166748,0,0,7,7,0.5,0.0,0.0,0.5
ENSG00000166763,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000166821,0,0,1,4,0.2,0.0,0.0,0.8
