GENE_ID,HIGH,LOW,MODERATE,MODIFIER,HIGH_ratio,LOW_ratio,MODERATE_ratio,MODIFIER_ratio
ENSG00000234471,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000234482,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000234497,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000234511,0,0,3,9,0.0,0.0,0.25,0.75
ENSG00000234531,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000234567,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000234602,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000234603,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000234604,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000234617,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000234779,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000234818,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000234848,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000234899,0,0,0,15,0.0,0.0,0.0,1.0
ENSG00000234979,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000235098,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000235106,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000235117,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000235169,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000235236,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000235254,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000235257,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000235261,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000235267,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000235296,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000235298,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000235399,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000235424,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000235478,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000235482,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000235488,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000235514,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000235568,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000235575,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000235579,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000235635,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000235724,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000235748,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000235845,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000235848,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000235861,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000236254,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000236292,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000236296,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000236330,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000236334,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000236364,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000236383,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000236409,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000236444,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000236449,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000236467,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000236510,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000236536,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000236577,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000236617,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000236618,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000236637,0,1,1,0,0.0,0.5,0.5,0.0
ENSG00000236656,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000236761,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000236794,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000236801,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000236947,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000236991,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000237021,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000237069,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000237104,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000237152,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000237159,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000237174,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000237190,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000237324,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000237382,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000237410,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000237449,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000237470,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000237476,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000237485,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000237565,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000237568,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000237640,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000237655,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000237679,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000237742,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000237773,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000237798,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000237850,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000237892,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238057,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000238058,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238072,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238098,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000238127,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238133,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000238149,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238173,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238178,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238197,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000238221,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238243,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238297,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238329,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000238343,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238387,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000238392,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238423,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238430,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238443,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238490,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238531,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000238541,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238575,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238578,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238597,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238649,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238692,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000238774,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238793,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000238829,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238905,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238940,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238997,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239037,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239043,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239127,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239137,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239180,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239190,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239203,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239215,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239419,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239467,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000239482,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000239494,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000239553,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000239557,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000239560,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239665,0,0,0,15,0.0,0.0,0.0,1.0
ENSG00000239704,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239799,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239912,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239967,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239994,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240053,0,1,0,2,0.0,0.33,0.0,0.67
ENSG00000240125,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240254,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240291,1,0,0,1,0.5,0.0,0.0,0.5
ENSG00000240303,0,7,0,3,0.0,0.7,0.0,0.3
ENSG00000240395,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240432,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240449,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000240450,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240480,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000240487,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240524,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240571,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240591,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000240731,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240751,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240771,0,0,0,19,0.0,0.0,0.0,1.0
ENSG00000240889,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240964,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240990,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000241069,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000241104,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241112,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241149,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000241258,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000241269,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241399,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000241409,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241416,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241434,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000241490,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000241568,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241577,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000241627,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000241654,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241657,1,0,0,0,1.0,0.0,0.0,0.0
ENSG00000241666,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241732,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000241735,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241770,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241790,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241878,0,0,7,11,0.0,0.0,0.39,0.61
ENSG00000241886,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241978,0,6,0,7,0.0,0.46,0.0,0.54
ENSG00000242095,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000242114,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000242190,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000242247,0,4,0,0,0.0,1.0,0.0,0.0
ENSG00000242337,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000242349,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000242407,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000242428,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000242445,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000242779,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000242852,1,0,0,1,0.5,0.0,0.0,0.5
ENSG00000242875,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000243004,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000243008,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243020,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243055,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243150,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243251,3,0,0,0,1.0,0.0,0.0,0.0
ENSG00000243265,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243267,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243284,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000243364,0,1,1,1,0.0,0.33,0.33,0.33
ENSG00000243414,0,2,0,1,0.0,0.67,0.0,0.33
ENSG00000243444,0,4,0,6,0.0,0.4,0.0,0.6
ENSG00000243499,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243558,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000243583,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000243613,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243696,0,2,0,2,0.0,0.5,0.0,0.5
ENSG00000243789,0,0,0,14,0.0,0.0,0.0,1.0
ENSG00000243869,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243871,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243896,1,0,1,0,0.5,0.0,0.5,0.0
ENSG00000243927,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000243928,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000243935,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243955,2,0,0,1,0.67,0.0,0.0,0.33
ENSG00000243988,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243989,0,0,5,29,0.0,0.0,0.15,0.85
ENSG00000244020,0,1,0,0,0.0,1.0,0.0,0.0
ENSG00000244025,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244078,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244080,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244137,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000244231,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244256,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000244270,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244295,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244297,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244300,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000244327,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244332,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244509,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244515,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244578,0,0,0,9,0.0,0.0,0.0,1.0
ENSG00000244615,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244661,1,0,0,0,1.0,0.0,0.0,0.0
ENSG00000244716,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000244754,0,3,0,6,0.0,0.33,0.0,0.67
ENSG00000244945,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000245067,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000245261,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000245293,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000245311,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000245317,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000245498,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000245534,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000245812,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000245937,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000246095,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000246174,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000246228,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000246273,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000246523,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000247033,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000247095,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000247137,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000247317,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000247363,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000247473,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000247498,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000247624,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000247699,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000247708,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000247728,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000248050,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000248114,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248175,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248234,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248245,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248256,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248288,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248356,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248399,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248409,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248449,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000248487,0,1,1,3,0.0,0.2,0.2,0.6
ENSG00000248516,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248529,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000248544,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000248572,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000248712,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000248925,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249035,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000249115,0,0,0,28,0.0,0.0,0.0,1.0
ENSG00000249216,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249234,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249252,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000249375,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000249421,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249428,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249451,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249491,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249581,0,0,1,1,0.0,0.0,0.5,0.5
ENSG00000249604,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249695,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000249700,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249713,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249772,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249835,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000249870,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249899,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000249906,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000249915,0,6,0,3,0.0,0.67,0.0,0.33
ENSG00000249926,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249971,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250033,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000250073,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000250095,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000250155,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250159,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000250195,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250204,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250208,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000250298,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250324,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250379,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000250397,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250410,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250496,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250645,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250651,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250686,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250764,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250799,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000250853,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250893,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250906,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250909,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251008,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251009,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251173,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000251194,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251201,0,1,0,2,0.0,0.33,0.0,0.67
ENSG00000251224,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251246,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251275,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251405,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251580,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000251599,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251603,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251692,0,0,2,1,0.0,0.0,0.67,0.33
ENSG00000251696,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251712,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251728,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000251735,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251777,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251791,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251821,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251848,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251854,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251867,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000251909,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251940,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252003,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000252081,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252085,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252088,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252157,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252206,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000252211,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000252280,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252349,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252383,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252416,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252478,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000252483,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000252538,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252579,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000252622,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252684,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252697,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252699,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252835,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252859,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252916,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252928,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252929,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253059,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253067,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253075,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253125,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253144,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253148,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253194,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253203,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253267,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253293,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253325,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000253398,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253440,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000253508,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253563,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253582,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000253596,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253598,0,0,1,0,0.0,0.0,1.0,0.0
ENSG00000253667,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253669,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000253675,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253692,2,0,0,0,1.0,0.0,0.0,0.0
ENSG00000253706,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000253710,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000253744,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253755,1,0,0,1,0.5,0.0,0.0,0.5
ENSG00000253806,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253809,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253833,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253852,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253865,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253921,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253966,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253972,0,0,0,10,0.0,0.0,0.0,1.0
ENSG00000254003,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254056,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254073,0,0,0,1,0.0,0.0,0.0,1.0
